var0,var1,var2,var3,var4,var5,var6,var7,var8,Class
4423,-3.64,2.6062,0.3332,0.33304,0.3331,0.66787,0.33351,0.33384,4
4424,-3.4466,2.7034,0.33364,0.33371,0.33303,0.66709,0.33345,0.33372,4
4425,-3.9515,2.741,0.33361,0.33309,0.33388,0.66796,0.33378,0.3339,4
4426,-3.9276,2.8888,0.33331,0.33362,0.3334,0.66775,0.33367,0.33349,4
4427,-3.5216,3.3402,0.33375,0.33378,0.33394,0.66783,0.33346,0.33307,4
4428,-3.9547,3.1756,0.33389,0.33347,0.33355,0.66721,0.33394,0.33334,4
4429,-3.1907,2.6152,0.33394,0.33356,0.33393,0.66784,0.33304,0.33321,4
4430,-3.8077,2.6985,0.33325,0.33304,0.33332,0.66753,0.33366,0.33326,4
4431,-3.2979,2.8382,0.33372,0.33388,0.33339,0.66788,0.33398,0.3339,4
4432,-3.7231,3.4133,0.33363,0.3335,0.33356,0.66759,0.33309,0.33396,4
4433,-3.2821,2.6784,0.33384,0.33359,0.33337,0.66704,0.33387,0.3333,4
4434,-3.5487,2.5848,0.33384,0.33351,0.33353,0.66708,0.33354,0.33351,4
4435,-3.2527,2.6715,0.33382,0.3333,0.33391,0.66779,0.33352,0.3337,4
4436,-3.8782,2.9478,0.33324,0.33387,0.3336,0.66736,0.33385,0.33341,4
4437,-3.4004,2.95,0.33391,0.3331,0.33312,0.66726,0.33363,0.33319,4
4438,-3.5721,2.8093,0.33345,0.33341,0.33323,0.66781,0.33321,0.33321,4
4439,-3.6537,2.7446,0.33352,0.33337,0.33355,0.66793,0.33366,0.33306,4
4440,-3.8657,3.1728,0.33319,0.33318,0.33304,0.66721,0.33301,0.33302,4
4441,-3.8453,2.7351,0.33324,0.33363,0.33335,0.66778,0.33367,0.33348,4
4442,-3.7269,2.6662,0.33348,0.33351,0.33321,0.66763,0.33355,0.33393,4
4443,-3.0376,3.2623,0.3337,0.33363,0.33311,0.66794,0.33379,0.33305,4
4444,-3.1496,2.9623,0.33358,0.33397,0.33341,0.66762,0.33376,0.33301,4
4445,-3.0578,2.8069,0.33312,0.33321,0.33386,0.6677,0.3339,0.33309,4
4446,-3.8075,3.14,0.333,0.3335,0.33324,0.66766,0.33393,0.33313,4
4447,-3.4908,2.9962,0.3337,0.33369,0.3335,0.66725,0.3332,0.33324,4
4448,-3.217,3.3859,0.33398,0.33375,0.33348,0.66709,0.33331,0.33383,4
4449,-3.1405,2.7667,0.33394,0.33306,0.33342,0.66754,0.33322,0.33375,4
4450,-3.6115,3.1099,0.3337,0.33362,0.33391,0.66767,0.33311,0.3332,4
4451,-3.8182,2.8257,0.3337,0.3332,0.33321,0.66739,0.33372,0.33312,4
4452,-3.4919,3.4542,0.33388,0.33346,0.33316,0.66705,0.3332,0.33328,4
4453,-3.3899,3.4481,0.33379,0.33335,0.33302,0.66764,0.33344,0.33354,4
4454,-3.8097,3.1111,0.33366,0.33321,0.33393,0.6678,0.33367,0.33346,4
4455,-3.1117,3.4855,0.33315,0.33388,0.3338,0.66786,0.33309,0.33394,4
4456,-3.6387,2.7579,0.33328,0.33325,0.33308,0.66762,0.33369,0.33371,4
4457,-3.0641,3.5641,0.33345,0.33302,0.33304,0.66721,0.3335,0.33386,4
4458,-2.9344,3.2988,0.33365,0.33351,0.33363,0.66723,0.33319,0.33381,4
4459,-3.0603,2.8573,0.33377,0.33386,0.3332,0.66762,0.33386,0.33317,4
4460,-3.4973,2.8944,0.33367,0.33396,0.33379,0.66776,0.33317,0.33379,4
4461,-2.835,3.4414,0.33357,0.33389,0.33377,0.6678,0.33331,0.33312,4
4462,-2.862,2.9941,0.33354,0.33396,0.3331,0.66777,0.33365,0.33342,4
4463,-3.2668,3.166,0.33382,0.33365,0.33393,0.66768,0.33362,0.33353,4
4464,-3.4222,3.3088,0.33302,0.3339,0.3332,0.66789,0.33399,0.33396,4
4465,-3.5173,3.0654,0.33364,0.33328,0.33397,0.66798,0.33328,0.33326,4
4466,-3.6677,2.8486,0.33379,0.33367,0.33362,0.66726,0.33314,0.33325,4
4467,-3.3334,2.8954,0.33378,0.33358,0.33374,0.66732,0.33389,0.33317,4
4468,-3.4597,2.8271,0.33376,0.33354,0.33394,0.66703,0.33339,0.33362,4
4469,-2.8777,2.8697,0.33327,0.33341,0.334,0.66783,0.33386,0.33399,4
4470,-3.2647,2.8426,0.33372,0.33318,0.33344,0.66714,0.33382,0.33306,4
4471,-3.4279,3.6514,0.33324,0.3336,0.33309,0.66775,0.33311,0.33341,4
4472,-3.1052,3.4894,0.33357,0.333,0.33328,0.66752,0.33364,0.33394,4
4473,-3.1243,3.0196,0.33313,0.3331,0.33335,0.66705,0.33352,0.33311,4
4474,-2.965,3.0269,0.33369,0.33377,0.33321,0.66751,0.33349,0.33352,4
4475,-2.7782,2.9859,0.33357,0.3333,0.33334,0.66766,0.33346,0.33391,4
4476,-3.1094,3.0216,0.33364,0.33307,0.33325,0.6671,0.33354,0.33387,4
4477,-3.3335,3.4756,0.33354,0.33344,0.33395,0.66748,0.3338,0.33305,4
4478,-3.1856,3.2187,0.33328,0.33353,0.33337,0.66728,0.33381,0.33394,4
4479,-3.1764,3.0093,0.33382,0.33338,0.33319,0.66707,0.33367,0.33374,4
4480,-2.6373,3.6016,0.33386,0.33394,0.33331,0.66776,0.33398,0.33364,4
4481,-2.9885,3.2168,0.33394,0.33351,0.33361,0.66786,0.33392,0.33322,4
4482,-3.1535,3.7762,0.33324,0.33337,0.33359,0.66732,0.33382,0.33361,4
4483,-3.0256,3.17,0.3334,0.33341,0.33388,0.6677,0.33379,0.33374,4
4484,-2.6343,3.6677,0.33354,0.33392,0.33392,0.66767,0.33381,0.33345,4
4485,-3.2272,3.4426,0.33335,0.33376,0.33304,0.66799,0.33304,0.33331,4
4486,-3.1434,3.3386,0.33353,0.33364,0.3333,0.66793,0.33392,0.33339,4
4487,-3.4396,3.4094,0.33335,0.33389,0.3337,0.66729,0.33302,0.33338,4
4488,-3.4062,3.4252,0.3335,0.33334,0.33379,0.66797,0.33323,0.33306,4
4489,-3.4696,3.0646,0.33379,0.33327,0.33386,0.66777,0.33395,0.33393,4
4490,-2.5344,3.9186,0.33385,0.33397,0.3331,0.66723,0.33347,0.33333,4
4491,-3.1447,3.1078,0.33341,0.3332,0.33352,0.66709,0.33318,0.33395,4
4492,-2.8417,2.9838,0.334,0.33377,0.33396,0.66708,0.33352,0.33338,4
4493,-2.9966,2.9858,0.33301,0.33344,0.33359,0.66792,0.33363,0.33396,4
4494,-2.981,2.9489,0.33305,0.33378,0.33322,0.66764,0.33301,0.33338,4
4495,-3.345,3.9293,0.3331,0.33362,0.33372,0.66777,0.3335,0.33358,4
4496,-3.0543,3.264,0.33374,0.33322,0.33333,0.66706,0.33396,0.3331,4
4497,-3.2011,3.7228,0.33331,0.33345,0.33343,0.66721,0.33381,0.33397,4
4498,-3.1862,3.5386,0.33393,0.33345,0.33353,0.66795,0.3331,0.33384,4
4499,-3.1706,3.7639,0.33356,0.33392,0.33323,0.66749,0.33371,0.3339,4
4500,-3.017,3.1456,0.33313,0.33333,0.33378,0.66786,0.33341,0.3335,4
4501,-2.6668,3.9775,0.3332,0.33302,0.33389,0.6674,0.33311,0.3334,4
4502,-2.4133,3.5082,0.3334,0.33379,0.33326,0.66777,0.33362,0.33348,4
4503,-2.9726,3.9617,0.33339,0.33381,0.33376,0.66747,0.3338,0.33369,4
4504,-2.9895,3.647,0.33388,0.33326,0.33306,0.66741,0.33357,0.3334,4
4505,-3.1885,3.6509,0.33323,0.33382,0.33363,0.6671,0.33348,0.33368,4
4506,-3.0101,3.5458,0.33387,0.33338,0.33335,0.66775,0.33334,0.33325,4
4507,-3.007,3.7846,0.3331,0.33302,0.33351,0.66762,0.33369,0.33323,4
4508,-3.0409,3.8735,0.33305,0.3334,0.33374,0.66725,0.33318,0.33375,4
4509,-3.1335,3.5278,0.33363,0.33311,0.33359,0.6676,0.33304,0.3333,4
4510,-3.0926,3.7014,0.33386,0.33386,0.33364,0.66737,0.33397,0.33366,4
4511,-2.4581,3.7712,0.33333,0.3333,0.33392,0.66778,0.33382,0.33311,4
4512,-2.9598,3.7012,0.33387,0.33313,0.33317,0.66776,0.33341,0.33354,4
4513,-2.2681,3.3618,0.33348,0.33355,0.33363,0.6677,0.33356,0.33393,4
4514,-2.8191,3.8963,0.33359,0.33335,0.3335,0.66706,0.33363,0.33388,4
4515,-2.9902,3.5566,0.3333,0.33386,0.33305,0.66715,0.33352,0.33392,4
4516,-2.8159,3.3856,0.33341,0.33357,0.33361,0.66797,0.33304,0.33365,4
4517,-3.171,3.6622,0.3332,0.33381,0.33314,0.66738,0.33372,0.33376,4
4518,-2.991,3.6276,0.33356,0.33368,0.33364,0.66746,0.33315,0.3331,4
4519,-2.6756,3.8953,0.33315,0.33363,0.33328,0.66765,0.33377,0.33395,4
4520,-2.8377,3.4211,0.33365,0.33315,0.33311,0.66704,0.33311,0.33365,4
4521,-2.5165,4.0255,0.33345,0.33391,0.33381,0.66757,0.33335,0.33311,4
4522,-2.9929,3.2309,0.33338,0.33329,0.33328,0.66741,0.33312,0.33395,4
4523,-2.2781,3.16,0.33383,0.33348,0.33384,0.66794,0.33394,0.33349,4
4524,-2.5573,4.0619,0.33309,0.3334,0.33327,0.66749,0.33368,0.33332,4
4525,-2.8919,3.8381,0.33343,0.33346,0.33316,0.66748,0.33358,0.33319,4
4526,-2.9936,4.0642,0.33357,0.33304,0.33306,0.66709,0.33346,0.33354,4
4527,-2.7502,3.6456,0.33354,0.33321,0.33305,0.66791,0.33367,0.33313,4
4528,-2.6051,3.3585,0.33332,0.33349,0.33367,0.6672,0.33325,0.33388,4
4529,-2.9393,3.9621,0.33338,0.33315,0.33324,0.6673,0.33345,0.33365,4
4530,-2.9299,3.9603,0.33395,0.33388,0.33309,0.66789,0.3337,0.33312,4
4531,-2.3988,3.797,0.33357,0.33383,0.33396,0.66779,0.33312,0.33386,4
4532,-2.8226,3.627,0.33394,0.33374,0.33343,0.66776,0.33341,0.33347,4
4533,-2.0954,3.4743,0.33314,0.33356,0.33302,0.66714,0.33325,0.33305,4
4534,-2.2706,4.0986,0.33306,0.33338,0.33358,0.66709,0.33349,0.33361,4
4535,-2.1204,4.1944,0.33346,0.33312,0.33372,0.66733,0.33335,0.33347,4
4536,-2.7314,3.3746,0.33389,0.33344,0.33318,0.66786,0.33325,0.33383,4
4537,-2.4612,3.5539,0.33354,0.33354,0.33374,0.66796,0.33363,0.33388,4
4538,-2.9377,4.0957,0.33364,0.33356,0.33327,0.66792,0.33364,0.33376,4
4539,-2.7027,3.971,0.33374,0.33352,0.33335,0.66797,0.33329,0.33334,4
4540,-2.8116,4.0117,0.33343,0.3333,0.33304,0.66702,0.3333,0.33324,4
4541,-2.2782,4.234,0.33355,0.33375,0.33373,0.66764,0.33395,0.3334,4
4542,-2.0664,3.7049,0.33306,0.33378,0.33381,0.66781,0.33357,0.33341,4
4543,-2.4418,3.609,0.33308,0.3332,0.33305,0.66765,0.33321,0.33382,4
4544,-2.1221,3.8994,0.3333,0.33319,0.33341,0.66789,0.33384,0.33331,4
4545,-2.2083,4.1506,0.33311,0.33321,0.33307,0.6674,0.3337,0.33352,4
4546,-2.7248,3.617,0.33344,0.334,0.33316,0.66793,0.33362,0.3332,4
4547,-2.2215,3.4122,0.33335,0.33387,0.33396,0.66746,0.33308,0.33306,4
4548,-1.9079,4.1749,0.33387,0.33388,0.33348,0.66703,0.33372,0.33322,4
4549,-2.3044,3.9258,0.33342,0.33355,0.33318,0.66715,0.33334,0.33356,4
4550,-2.4027,3.4964,0.33339,0.33374,0.3336,0.66761,0.33308,0.33355,4
4551,-2.5423,3.3827,0.33346,0.33377,0.33312,0.66792,0.33306,0.33338,4
4552,-1.9642,3.6412,0.33387,0.33388,0.33354,0.66779,0.33355,0.33315,4
4553,-2.2344,3.5729,0.33398,0.33375,0.33329,0.66759,0.33342,0.33378,4
4554,-2.0815,4.059,0.33382,0.33319,0.33349,0.66792,0.33398,0.33347,4
4555,-2.0653,3.5147,0.33393,0.33333,0.33351,0.66753,0.3339,0.33301,4
4556,-2.0284,3.4756,0.33335,0.3331,0.33392,0.66749,0.33368,0.33363,4
4557,-1.8513,3.9021,0.33381,0.33347,0.33315,0.66721,0.33373,0.33392,4
4558,-2.5078,3.6065,0.33389,0.33352,0.33371,0.66749,0.33333,0.33371,4
4559,-1.9952,3.6726,0.33302,0.33311,0.33356,0.66721,0.33331,0.33337,4
4560,-1.8213,3.5019,0.33358,0.33367,0.33394,0.6676,0.33323,0.33367,4
4561,-2.5598,3.8752,0.33354,0.33338,0.33385,0.6674,0.33335,0.33311,4
4562,-2.1869,4.3276,0.33344,0.33326,0.33338,0.66715,0.33347,0.33317,4
4563,-2.2752,3.4789,0.33337,0.33357,0.33345,0.66794,0.33337,0.33327,4
4564,-2.5998,3.4542,0.33387,0.33354,0.3333,0.66794,0.33348,0.33386,4
4565,-2.1511,4.0017,0.33317,0.33354,0.3334,0.66729,0.33381,0.33355,4
4566,-2.5239,3.6695,0.33355,0.33394,0.33352,0.667,0.33306,0.33342,4
4567,-1.7918,3.5021,0.33342,0.33382,0.33389,0.66797,0.33373,0.33388,4
4568,-2.014,4.24,0.33338,0.33367,0.33334,0.66712,0.334,0.33331,4
4569,-1.8161,4.3063,0.33355,0.33338,0.33374,0.66787,0.33307,0.33392,4
4570,-1.7954,3.6917,0.33374,0.33399,0.33343,0.66746,0.33302,0.33322,4
4571,-1.9896,3.4963,0.33319,0.33347,0.3332,0.66784,0.33392,0.33387,4
4572,-1.9455,3.881,0.33352,0.33351,0.33304,0.66747,0.33342,0.33398,4
4573,-2.1317,3.99,0.33345,0.33332,0.33368,0.66751,0.33386,0.33309,4
4574,-2.2721,4.1414,0.33308,0.33328,0.33368,0.66731,0.3334,0.33315,4
4575,-1.6827,4.4257,0.33366,0.33389,0.33357,0.66797,0.33358,0.33365,4
4576,-2.2801,4.0499,0.33343,0.33332,0.33327,0.66714,0.33321,0.33392,4
4577,-2.3258,4.0279,0.33309,0.33385,0.33308,0.6676,0.33304,0.33398,4
4578,-1.8997,4.0135,0.33312,0.33318,0.33371,0.66746,0.33368,0.33334,4
4579,-2.0084,3.5759,0.33324,0.33308,0.33305,0.66798,0.33327,0.33394,4
4580,-1.6467,3.7829,0.33362,0.33382,0.3334,0.66714,0.33394,0.33328,4
4581,-1.5163,4.2302,0.33369,0.33354,0.33379,0.66714,0.33384,0.33326,4
4582,-1.863,4.3991,0.33321,0.33325,0.33331,0.66791,0.33361,0.33381,4
4583,-1.7847,4.3806,0.33311,0.33331,0.33382,0.66793,0.33336,0.33393,4
4584,-1.7698,4.06,0.33341,0.33302,0.33385,0.66746,0.33373,0.33344,4
4585,-2.3074,3.8099,0.33373,0.33332,0.33326,0.66753,0.33358,0.33304,4
4586,-1.5586,4.3834,0.33386,0.33332,0.33375,0.66724,0.33304,0.33389,4
4587,-1.7038,4.1623,0.33341,0.33383,0.33308,0.66755,0.33327,0.33332,4
4588,-2.1583,3.6338,0.33329,0.33382,0.33334,0.66715,0.3331,0.33324,4
4589,-1.626,4.1027,0.33354,0.33309,0.33369,0.66749,0.33312,0.3331,4
4590,-1.7012,3.9265,0.33388,0.3335,0.33388,0.66758,0.33349,0.33356,4
4591,-1.4314,3.7323,0.33332,0.33329,0.3338,0.66767,0.33301,0.33369,4
4592,-1.6937,3.8163,0.33341,0.33375,0.33373,0.66763,0.33371,0.33369,4
4593,-1.8713,4.3916,0.33313,0.33325,0.33311,0.66715,0.33323,0.3338,4
4594,-2.049,4.2197,0.33326,0.33338,0.33365,0.66706,0.33344,0.33322,4
4595,-2.1196,4.4437,0.33328,0.33342,0.33361,0.6677,0.33373,0.33334,4
4596,-1.9154,4.5545,0.33365,0.33326,0.3334,0.66788,0.33338,0.33315,4
4597,-1.5541,3.6503,0.33348,0.33393,0.33394,0.66787,0.33319,0.33312,4
4598,-1.8387,4.1221,0.33367,0.33342,0.33381,0.66719,0.33351,0.33319,4
4599,-1.6887,4.4875,0.33386,0.33311,0.33374,0.66715,0.33396,0.33336,4
4600,-1.4664,3.7562,0.33391,0.33356,0.33339,0.66708,0.33373,0.33363,4
4601,-1.8866,4.3051,0.33361,0.33328,0.33316,0.66728,0.3339,0.33345,4
4602,-1.9738,3.6851,0.33343,0.33339,0.33312,0.66747,0.33313,0.33306,4
4603,-2.1432,3.9441,0.33331,0.33337,0.33343,0.66755,0.33313,0.33326,4
4604,-2.1244,3.6042,0.33324,0.33388,0.33371,0.66795,0.33362,0.33341,4
4605,-1.391,4.3088,0.3331,0.33335,0.33396,0.66745,0.33332,0.33386,4
4606,-1.9966,4.3337,0.33302,0.33313,0.3337,0.66727,0.33391,0.33342,4
4607,-1.8674,4.5017,0.33391,0.33347,0.3332,0.66744,0.33371,0.33374,4
4608,-1.6393,4.0158,0.33388,0.33394,0.33344,0.66794,0.33303,0.33329,4
4609,-1.3801,4.012,0.33348,0.33363,0.33302,0.66785,0.33336,0.33337,4
4610,-1.682,3.6616,0.33387,0.33326,0.33329,0.66758,0.33315,0.33355,4
4611,-1.5606,3.7,0.33333,0.33399,0.33341,0.66774,0.33379,0.33357,4
4612,-1.5629,3.919,0.33354,0.33323,0.33359,0.66727,0.33315,0.33383,4
4613,-2.1159,4.4543,0.33324,0.33327,0.33338,0.66778,0.33376,0.3333,4
4614,-1.5217,4.197,0.33394,0.33326,0.33382,0.66708,0.33351,0.33399,4
4615,-2.0487,4.3009,0.33397,0.33365,0.33328,0.66728,0.33323,0.33338,4
4616,-1.4304,3.7748,0.33345,0.33314,0.33318,0.66751,0.33327,0.33301,4
4617,-1.3918,4.4826,0.33318,0.33393,0.33362,0.66724,0.33325,0.33347,4
4618,-1.8476,4.1279,0.3335,0.33322,0.33372,0.66758,0.33377,0.33368,4
4619,-1.4502,4.419,0.33349,0.3339,0.33371,0.66747,0.33366,0.33304,4
4620,-1.7373,4.564,0.33339,0.334,0.33361,0.6675,0.33375,0.33346,4
4621,-2.0255,3.9103,0.33398,0.33332,0.33393,0.66716,0.33324,0.33347,4
4622,-1.2367,3.7519,0.33311,0.33376,0.33368,0.66723,0.33356,0.33335,4
4623,-1.9298,3.6651,0.33331,0.33324,0.33396,0.66722,0.33351,0.33329,4
4624,-1.115,4.4231,0.33308,0.33385,0.33359,0.66794,0.33343,0.33391,4
4625,-1.8014,4.6606,0.33345,0.33394,0.33307,0.66746,0.33319,0.33364,4
4626,-1.8055,4.3241,0.33347,0.33334,0.3336,0.668,0.33365,0.33307,4
4627,-1.0971,3.7259,0.33335,0.33372,0.33355,0.66744,0.33322,0.3336,4
4628,-1.2795,4.29,0.33348,0.33393,0.33357,0.66763,0.33323,0.33356,4
4629,-1.5417,4.4901,0.33323,0.33392,0.33371,0.66722,0.33333,0.3331,4
4630,-0.91394,4.142,0.33335,0.33335,0.33352,0.66795,0.33336,0.33387,4
4631,-1.3409,4.3091,0.33378,0.33372,0.33331,0.66737,0.33314,0.33363,4
4632,-1.8988,3.9885,0.33321,0.33332,0.33375,0.66703,0.33328,0.33343,4
4633,-1.7661,3.7224,0.33331,0.33384,0.33311,0.66734,0.334,0.33347,4
4634,-1.8898,4.2189,0.33329,0.33376,0.33359,0.66775,0.33357,0.33365,4
4635,-1.0553,4.4846,0.3333,0.33329,0.3335,0.66731,0.33331,0.33332,4
4636,-1.313,3.7229,0.33393,0.33327,0.33391,0.66706,0.33318,0.33361,4
4637,-1.2265,4.5854,0.33361,0.33327,0.33364,0.66739,0.33385,0.33359,4
4638,-1.5271,3.9215,0.33392,0.33328,0.33368,0.66725,0.33371,0.33308,4
4639,-1.0948,3.7006,0.33313,0.33316,0.33333,0.66744,0.33397,0.33373,4
4640,-0.95374,4.6364,0.33365,0.33364,0.33319,0.6675,0.33308,0.3334,4
4641,-1.0122,4.6076,0.33333,0.3335,0.33349,0.66718,0.33365,0.33356,4
4642,-1.1296,4.0521,0.33367,0.33364,0.33387,0.66764,0.33362,0.33392,4
4643,-1.4092,4.5462,0.33328,0.33325,0.3334,0.66784,0.33307,0.33314,4
4644,-1.1884,3.8374,0.33336,0.33359,0.33367,0.66712,0.33397,0.33322,4
4645,-0.92717,4.1656,0.33387,0.33372,0.33306,0.66705,0.33367,0.3333,4
4646,-1.2002,4.4944,0.33352,0.33362,0.33396,0.66769,0.33368,0.33323,4
4647,-0.94073,4.3478,0.3331,0.33399,0.33364,0.66709,0.33304,0.33303,4
4648,-0.91113,3.7841,0.33373,0.33374,0.33387,0.66722,0.33343,0.33341,4
4649,-1.5399,4.1206,0.33362,0.33368,0.3331,0.66742,0.33318,0.33337,4
4650,-0.87446,4.549,0.33306,0.33342,0.33301,0.66782,0.33376,0.33302,4
4651,-1.3969,4.2223,0.33301,0.33363,0.33301,0.66777,0.33331,0.33387,4
4652,-1.2988,4.5756,0.33389,0.33307,0.33382,0.66771,0.33334,0.3338,4
4653,-1.3752,3.8006,0.33343,0.33378,0.33331,0.66724,0.33372,0.33349,4
4654,-0.77803,3.746,0.33352,0.33354,0.33344,0.66763,0.3335,0.33377,4
4655,-0.8728,3.748,0.33346,0.33353,0.33313,0.66719,0.33319,0.33353,4
4656,-1.3983,4.4007,0.33308,0.33325,0.33373,0.66782,0.33314,0.33329,4
4657,-1.4402,4.1326,0.33317,0.33349,0.3334,0.6674,0.33387,0.33376,4
4658,-0.77025,4.6533,0.33302,0.33307,0.33348,0.66768,0.33303,0.33346,4
4659,-1.2772,4.2923,0.33345,0.33397,0.33366,0.66706,0.33346,0.33305,4
4660,-1.0492,4.7459,0.33388,0.33378,0.33331,0.66778,0.3332,0.33394,4
4661,-1.194,4.1434,0.33314,0.33399,0.33384,0.66742,0.33344,0.33362,4
4662,-0.81859,4.5778,0.33309,0.33325,0.33314,0.6678,0.33313,0.33328,4
4663,-0.95238,3.9875,0.33376,0.33338,0.33335,0.6673,0.33323,0.33335,4
4664,-0.92234,4.6927,0.33323,0.33398,0.334,0.6676,0.33355,0.33348,4
4665,-0.98946,3.913,0.3332,0.33366,0.33334,0.66738,0.3335,0.33379,4
4666,-0.5701,4.2487,0.33347,0.33332,0.33396,0.66768,0.3339,0.33335,4
4667,-1.3058,4.4486,0.33312,0.33349,0.33333,0.6674,0.33369,0.33338,4
4668,-1.5084,4.4715,0.3335,0.3339,0.33374,0.66727,0.33395,0.3335,4
4669,-1.0841,4.249,0.33355,0.33336,0.33331,0.66719,0.33316,0.33308,4
4670,-1.3119,4.3737,0.33375,0.33377,0.33377,0.6672,0.33354,0.33315,4
4671,-1.2228,3.8493,0.33338,0.3331,0.33306,0.66701,0.33314,0.33374,4
4672,-0.73444,3.802,0.33327,0.33377,0.33306,0.66783,0.33393,0.33308,4
4673,-1.0559,4.676,0.33324,0.33385,0.33327,0.66742,0.33361,0.33317,4
4674,-0.70554,4.4178,0.3333,0.33329,0.33369,0.66762,0.33398,0.33338,4
4675,-0.87802,4.5186,0.33329,0.33376,0.33335,0.66733,0.33312,0.33352,4
4676,-1.2878,4.3282,0.33341,0.33396,0.33302,0.66739,0.33335,0.33361,4
4677,-0.69839,3.7976,0.33354,0.33368,0.33334,0.66799,0.33344,0.33365,4
4678,-1.3587,4.5611,0.33345,0.33378,0.33321,0.66784,0.33366,0.33377,4
4679,-0.73942,4.1388,0.33319,0.33327,0.33379,0.66762,0.33389,0.33332,4
4680,-0.57293,4.6332,0.33394,0.33318,0.33303,0.66755,0.33339,0.33346,4
4681,-0.69938,4.7538,0.334,0.33399,0.33393,0.66722,0.33328,0.33377,4
4682,-0.478,4.5567,0.3331,0.33365,0.33302,0.66715,0.33344,0.33302,4
4683,-1.0909,4.1037,0.33306,0.33335,0.33372,0.66767,0.33369,0.33366,4
4684,-1.1728,4.3297,0.33383,0.33384,0.33314,0.66704,0.3338,0.3337,4
4685,-1.0354,4.4002,0.33326,0.33342,0.33333,0.66783,0.33311,0.33369,4
4686,-0.3674,4.5415,0.33376,0.33331,0.33357,0.66736,0.3333,0.33369,4
4687,-0.36528,4.7791,0.33301,0.33308,0.3334,0.66744,0.33357,0.33318,4
4688,-1.2323,3.95,0.33394,0.33381,0.33304,0.66701,0.3337,0.33357,4
4689,-0.40634,4.1656,0.33363,0.33338,0.33331,0.66779,0.33357,0.33314,4
4690,-0.86934,4.1604,0.33382,0.3338,0.3338,0.66714,0.33352,0.33345,4
4691,-0.47031,3.863,0.33316,0.33358,0.3334,0.66784,0.33374,0.33348,4
4692,-1.0961,3.8633,0.33367,0.33337,0.33324,0.66797,0.33374,0.33331,4
4693,-0.59933,4.3519,0.33305,0.33332,0.33342,0.66709,0.33373,0.33318,4
4694,-0.41584,4.7685,0.33375,0.33318,0.33358,0.66733,0.33373,0.33341,4
4695,-0.50352,4.611,0.33374,0.33303,0.33308,0.66774,0.33301,0.33386,4
4696,-0.51141,4.7826,0.33392,0.33315,0.3339,0.66709,0.33314,0.33385,4
4697,-0.29626,3.8949,0.33387,0.3338,0.33314,0.66784,0.33319,0.3332,4
4698,-0.76119,4.0361,0.33302,0.33302,0.33303,0.66758,0.33387,0.33391,4
4699,-1.0962,4.175,0.33391,0.33388,0.33329,0.66703,0.33373,0.33351,4
4700,-1.1019,4.2213,0.33356,0.33362,0.33387,0.66724,0.33389,0.33368,4
4701,-0.37044,4.6192,0.33369,0.33356,0.3336,0.66713,0.33359,0.33332,4
4702,-0.16319,3.8464,0.33342,0.33305,0.33372,0.66764,0.33322,0.33386,4
4703,-0.76498,4.1276,0.33376,0.33319,0.33354,0.66759,0.33333,0.33316,4
4704,-0.94088,3.9041,0.33316,0.33353,0.33358,0.66757,0.33359,0.33335,4
4705,-0.18262,4.6389,0.33355,0.33386,0.33389,0.66783,0.33396,0.33334,4
4706,-0.24026,4.0228,0.33373,0.33353,0.33383,0.66758,0.33396,0.33381,4
4707,-0.43471,4.4192,0.33326,0.3339,0.33351,0.66753,0.33335,0.33397,4
4708,-0.77285,4.5408,0.33316,0.33354,0.33373,0.66774,0.3331,0.33344,4
4709,-0.17711,4.469,0.33399,0.33359,0.33334,0.66747,0.33373,0.3336,4
4710,-0.2056,4.7098,0.33361,0.33384,0.33301,0.66775,0.33346,0.33372,4
4711,-0.61799,3.9651,0.33376,0.33398,0.33344,0.66759,0.33356,0.33372,4
4712,-0.88188,4.4271,0.33359,0.3335,0.33369,0.66762,0.3336,0.33373,4
4713,-0.52534,4.4099,0.33357,0.33325,0.33348,0.66761,0.33361,0.333,4
4714,-0.7736,4.7858,0.33325,0.33301,0.33308,0.66783,0.33347,0.33367,4
4715,-0.90671,4.1696,0.33369,0.33369,0.33301,0.66708,0.33347,0.33362,4
4716,-0.23542,4.2242,0.33343,0.33367,0.33373,0.66768,0.33341,0.33335,4
4717,-0.32326,4.4202,0.33342,0.33376,0.33358,0.66709,0.33383,0.33384,4
4718,-0.022926,3.9148,0.33349,0.33374,0.33354,0.66716,0.33368,0.33371,4
4719,-0.079275,4.5258,0.3331,0.33367,0.33375,0.66794,0.33389,0.33312,4
4720,-0.046137,4.6841,0.33357,0.33355,0.33357,0.66784,0.33385,0.33381,4
4721,-0.61643,4.4465,0.33338,0.33355,0.33382,0.66715,0.33352,0.33391,4
4722,-0.44089,4.3936,0.33322,0.33372,0.33343,0.66723,0.33397,0.33357,4
4723,0.081043,4.4994,0.3336,0.33332,0.33398,0.66785,0.3331,0.33391,4
4724,-0.5979,3.8366,0.33385,0.33351,0.33322,0.66735,0.33326,0.33389,4
4725,-0.16115,3.9064,0.33368,0.33394,0.33399,0.66751,0.33306,0.33322,4
4726,-0.059942,4.3119,0.33326,0.33347,0.33367,0.66709,0.3333,0.33348,4
4727,-0.78193,3.9521,0.33302,0.33338,0.3333,0.66728,0.33363,0.3333,4
